,date,cart_id,product
13443,3/23/2001,692,toilet paper
13444,3/23/2001,692,juice
13445,3/23/2001,692,juice
13446,3/23/2001,692,ice cream
13447,3/23/2001,692,eggs
13448,3/23/2001,692,butter
13449,3/23/2001,692,butter
13450,3/23/2001,692,toilet paper
13451,3/23/2001,692,vegetables
13452,3/23/2001,692,paper towels
13453,3/23/2001,692,lunch meat
13454,3/23/2001,692,paper towels
13455,3/23/2001,692,waffles
13456,3/23/2001,692,butter
13457,3/23/2001,692,flour
13458,3/23/2001,693,pork
13459,3/23/2001,693,shampoo
13460,3/23/2001,693,paper towels
13461,3/23/2001,693,tortillas
13462,3/23/2001,693,mixes
13463,3/23/2001,693,paper towels
13464,3/23/2001,693,lunch meat
13465,3/23/2001,693,spaghetti sauce
13466,3/23/2001,693,sandwich loaves
13467,3/23/2001,693,laundry detergent
13468,3/23/2001,694,cereals
13469,3/23/2001,694,eggs
13470,3/23/2001,694,laundry detergent
13471,3/23/2001,694,soap
13472,3/23/2001,694,pasta
13473,3/23/2001,694,beef
13474,3/23/2001,694,laundry detergent
13475,3/23/2001,694,juice
13476,3/23/2001,694,poultry
13477,3/23/2001,694,poultry
13478,3/23/2001,694,bagels
13479,3/23/2001,694,laundry detergent
13480,3/23/2001,694,sandwich loaves
13481,3/23/2001,694,poultry
13482,3/23/2001,694,vegetables
13483,3/23/2001,694,spaghetti sauce
13484,3/23/2001,694,vegetables
13485,3/23/2001,694,vegetables
13486,3/23/2001,694,butter
13487,3/23/2001,694,spaghetti sauce
13488,3/23/2001,694,cheeses
13489,3/23/2001,694,soda
13490,3/23/2001,694,vegetables
13491,3/23/2001,695,bagels
13492,3/23/2001,695,sugar
13493,3/23/2001,695,butter
13494,3/23/2001,695,shampoo
13495,3/23/2001,695,yogurt
13496,3/23/2001,695,shampoo
13497,3/23/2001,695,all- purpose
13498,3/23/2001,695,paper towels
13499,3/23/2001,695,tortillas
13500,3/23/2001,695,aluminum foil
13501,3/23/2001,695,lunch meat
13502,3/23/2001,695,vegetables
13503,3/23/2001,695,vegetables
13504,3/23/2001,695,soda
13505,3/24/2001,696,flour
13506,3/24/2001,696,ketchup
13507,3/24/2001,696,flour
13508,3/24/2001,696,aluminum foil
13509,3/24/2001,696,milk
13510,3/24/2001,696,individual meals
13511,3/24/2001,696,eggs
13512,3/24/2001,696,soap
13513,3/24/2001,696,vegetables
13514,3/24/2001,696,aluminum foil
13515,3/24/2001,696,pasta
13516,3/24/2001,696,tortillas
13517,3/24/2001,696,sandwich loaves
13518,3/24/2001,696,tortillas
13519,3/24/2001,696,shampoo
13520,3/24/2001,696,individual meals
13521,3/24/2001,696,beef
13522,3/24/2001,696,eggs
13523,3/24/2001,696,fruits
13524,3/24/2001,696,coffee/tea
13525,3/24/2001,696,hand soap
13526,3/24/2001,696,lunch meat
13527,3/25/2001,697,spaghetti sauce
13528,3/25/2001,697,milk
13529,3/25/2001,697,fruits
13530,3/25/2001,697,tortillas
13531,3/25/2001,697,waffles
13532,3/25/2001,697,tortillas
13533,3/25/2001,697,eggs
13534,3/25/2001,697,mixes
13535,3/25/2001,697,soda
13536,3/25/2001,697,all- purpose
13537,3/25/2001,697,shampoo
13538,3/25/2001,697,all- purpose
13539,3/25/2001,697,all- purpose
13540,3/25/2001,697,poultry
13541,3/25/2001,697,sugar
13542,3/25/2001,697,tortillas
13543,3/25/2001,697,soap
13544,3/25/2001,697,butter
13545,3/25/2001,697,poultry
13546,3/25/2001,697,ice cream
13547,3/25/2001,697,soda
13548,3/25/2001,697,dishwashing liquid/detergent
13549,3/25/2001,697,cheeses
13550,3/25/2001,697,laundry detergent
13551,3/25/2001,697,pasta
13552,3/26/2001,698,vegetables
13553,3/26/2001,698,toilet paper
13554,3/26/2001,698,paper towels
13555,3/26/2001,698,milk
13556,3/26/2001,698,fruits
13557,3/26/2001,698,lunch meat
13558,3/26/2001,698,laundry detergent
13559,3/26/2001,698,bagels
13560,3/26/2001,698,butter
13561,3/26/2001,698,tortillas
13562,3/26/2001,698,milk
13563,3/26/2001,698,coffee/tea
13564,3/26/2001,698,pasta
13565,3/26/2001,698,soda
13566,3/26/2001,698,dishwashing liquid/detergent
13567,3/26/2001,698,spaghetti sauce
13568,3/26/2001,698,bagels
13569,3/26/2001,698,soda
13570,3/26/2001,698,tortillas
13571,3/26/2001,698,coffee/tea
13572,3/26/2001,698,sugar
13573,3/26/2001,698,tortillas
13574,3/26/2001,698,vegetables
13575,3/26/2001,698,spaghetti sauce
13576,3/26/2001,698,waffles
13577,3/26/2001,698,individual meals
13578,3/26/2001,698,dishwashing liquid/detergent
13579,3/26/2001,699,cheeses
13580,3/26/2001,699,shampoo
13581,3/26/2001,699,aluminum foil
13582,3/26/2001,699,individual meals
13583,3/26/2001,699,dishwashing liquid/detergent
13584,3/26/2001,699,milk
13585,3/26/2001,699,flour
13586,3/26/2001,699,soap
13587,3/26/2001,699,lunch meat
13588,3/26/2001,699,soap
13589,3/26/2001,699,toilet paper
13590,3/26/2001,699,shampoo
13591,3/26/2001,699,dinner rolls
13592,3/26/2001,700,vegetables
13593,3/26/2001,700,eggs
13594,3/26/2001,700,soap
13595,3/26/2001,700,butter
13596,3/26/2001,700,cheeses
13597,3/26/2001,700,dinner rolls
13598,3/26/2001,700,yogurt
13599,3/26/2001,700,sugar
13600,3/26/2001,700,soap
13601,3/26/2001,700,coffee/tea
13602,3/26/2001,700,soda
13603,3/27/2001,701,spaghetti sauce
13604,3/27/2001,701,pasta
13605,3/27/2001,701,toilet paper
13606,3/27/2001,701,juice
13607,3/27/2001,701,shampoo
13608,3/27/2001,701,cereals
13609,3/27/2001,701,yogurt
13610,3/27/2001,701,soda
13611,3/27/2001,701,vegetables
13612,3/27/2001,701,ice cream
13613,3/27/2001,701,sugar
13614,3/27/2001,701,mixes
13615,3/27/2001,701,vegetables
13616,3/27/2001,701,ice cream
13617,3/27/2001,701,dinner rolls
13618,3/27/2001,701,shampoo
13619,3/27/2001,701,eggs
13620,3/27/2001,701,yogurt
13621,3/27/2001,701,shampoo
13622,3/27/2001,701,dishwashing liquid/detergent
13623,3/27/2001,701,cheeses
13624,3/27/2001,701,poultry
13625,3/27/2001,701,eggs
13626,3/27/2001,701,sandwich loaves
13627,3/27/2001,701,sugar
13628,3/27/2001,701,laundry detergent
13629,3/27/2001,701,eggs
13630,3/27/2001,701,lunch meat
13631,3/27/2001,701,juice
13632,3/27/2001,701,aluminum foil
13633,3/27/2001,701,shampoo
13634,3/27/2001,701,beef
13635,3/27/2001,701,bagels
13636,3/27/2001,702,sandwich bags
13637,3/27/2001,702,ketchup
13638,3/27/2001,702,poultry
13639,3/27/2001,702,ice cream
13640,3/27/2001,702,cereals
13641,3/27/2001,702,beef
13642,3/27/2001,702,milk
13643,3/27/2001,702,mixes
13644,3/27/2001,702,laundry detergent
13645,3/27/2001,702,aluminum foil
13646,3/27/2001,702,yogurt
13647,3/27/2001,702,juice
13648,3/27/2001,702,soda
13649,3/27/2001,702,dishwashing liquid/detergent
13650,3/27/2001,702,butter
13651,3/27/2001,702,all- purpose
13652,3/27/2001,702,vegetables
13653,3/27/2001,702,pork
13654,3/27/2001,702,butter
13655,3/27/2001,702,waffles
13656,3/27/2001,703,milk
13657,3/27/2001,703,vegetables
13658,3/27/2001,703,cheeses
13659,3/27/2001,703,vegetables
13660,3/27/2001,703,mixes
13661,3/27/2001,703,dinner rolls
13662,3/27/2001,703,toilet paper
13663,3/27/2001,703,aluminum foil
13664,3/27/2001,703,pasta
13665,3/27/2001,703,fruits
13666,3/27/2001,703,fruits
13667,3/27/2001,703,dishwashing liquid/detergent
13668,3/27/2001,703,hand soap
13669,3/27/2001,703,butter
13670,3/27/2001,703,lunch meat
13671,3/27/2001,703,individual meals
13672,3/27/2001,703,ice cream
13673,3/27/2001,703,eggs
13674,3/27/2001,703,vegetables
13675,3/27/2001,703,all- purpose
13676,3/27/2001,703,sandwich bags
13677,3/27/2001,703,sandwich loaves
13678,3/27/2001,703,paper towels
13679,3/27/2001,703,bagels
13680,3/27/2001,703,milk
13681,3/27/2001,703,vegetables
13682,3/27/2001,703,shampoo
13683,3/27/2001,703,poultry
13684,3/28/2001,704,cheeses
13685,3/28/2001,704,juice
13686,3/28/2001,704,pork
13687,3/28/2001,704,milk
13688,3/28/2001,704,pasta
13689,3/28/2001,704,cereals
13690,3/28/2001,704,ice cream
13691,3/28/2001,704,aluminum foil
13692,3/28/2001,704,tortillas
13693,3/28/2001,704,mixes
13694,3/28/2001,704,poultry
13695,3/28/2001,704,dinner rolls
13696,3/28/2001,704,all- purpose
13697,3/28/2001,704,hand soap
13698,3/28/2001,704,tortillas
13699,3/29/2001,705,tortillas
13700,3/29/2001,705,soap
13701,3/29/2001,705,vegetables
13702,3/29/2001,705,pork
13703,3/29/2001,705,cheeses
13704,3/29/2001,705,poultry
13705,3/29/2001,705,cereals
13706,3/29/2001,705,individual meals
13707,3/29/2001,705,beef
13708,3/29/2001,705,ketchup
13709,3/29/2001,705,hand soap
13710,3/29/2001,705,dishwashing liquid/detergent
13711,3/29/2001,705,soda
13712,3/29/2001,705,vegetables
13713,3/29/2001,705,bagels
13714,3/29/2001,705,vegetables
13715,3/29/2001,705,sandwich bags
13716,3/29/2001,705,soap
13717,3/29/2001,705,dinner rolls
13718,3/29/2001,705,mixes
13719,3/29/2001,706,tortillas
13720,3/29/2001,706,cereals
13721,3/29/2001,706,mixes
13722,3/29/2001,706,cheeses
13723,3/29/2001,706,paper towels
13724,3/29/2001,706,bagels
13725,3/29/2001,706,cheeses
13726,3/29/2001,706,cereals
13727,3/29/2001,706,sandwich bags
13728,3/29/2001,706,individual meals
13729,3/29/2001,706,tortillas
13730,3/29/2001,706,aluminum foil
13731,3/29/2001,706,waffles
13732,3/29/2001,706,sandwich bags
13733,3/29/2001,706,beef
13734,3/29/2001,706,individual meals
13735,3/30/2001,707,all- purpose
13736,3/30/2001,707,beef
13737,3/30/2001,707,vegetables
13738,3/30/2001,707,soda
13739,3/30/2001,707,flour
13740,3/30/2001,708,soda
13741,3/30/2001,708,pasta
13742,3/30/2001,708,cheeses
13743,3/30/2001,708,eggs
13744,3/30/2001,708,flour
13745,3/30/2001,708,ketchup
13746,3/30/2001,708,laundry detergent
13747,3/30/2001,708,dishwashing liquid/detergent
13748,3/30/2001,708,tortillas
13749,3/30/2001,708,butter
13750,3/31/2001,709,vegetables
13751,3/31/2001,709,fruits
13752,3/31/2001,709,soda
13753,3/31/2001,709,eggs
13754,3/31/2001,709,dinner rolls
13755,3/31/2001,709,pasta
13756,3/31/2001,709,pasta
13757,3/31/2001,709,vegetables
13758,3/31/2001,709,sandwich loaves
13759,3/31/2001,709,sandwich loaves
13760,3/31/2001,709,ketchup
13761,3/31/2001,709,bagels
13762,3/31/2001,709,ice cream
13763,3/31/2001,709,flour
13764,3/31/2001,709,soda
13765,3/31/2001,709,juice
13766,3/31/2001,709,flour
13767,3/31/2001,709,dishwashing liquid/detergent
13768,3/31/2001,709,paper towels
13769,3/31/2001,709,waffles
13770,3/31/2001,709,dishwashing liquid/detergent
13771,3/31/2001,709,individual meals
13772,3/31/2001,709,cheeses
13773,3/31/2001,710,spaghetti sauce
13774,3/31/2001,710,pork
13775,3/31/2001,710,laundry detergent
13776,3/31/2001,710,aluminum foil
13777,3/31/2001,710,lunch meat
13778,3/31/2001,710,ice cream
13779,3/31/2001,710,laundry detergent
13780,3/31/2001,710,vegetables
13781,3/31/2001,710,pork
13782,3/31/2001,710,dishwashing liquid/detergent
13783,3/31/2001,710,individual meals
13784,3/31/2001,710,hand soap
13785,3/31/2001,710,butter
13786,3/31/2001,710,coffee/tea
13787,3/31/2001,710,pork
13788,3/31/2001,710,tortillas
13789,3/31/2001,710,juice
13790,3/31/2001,710,sandwich bags
13791,3/31/2001,710,coffee/tea
13792,3/31/2001,711,bagels
13793,3/31/2001,711,mixes
13794,3/31/2001,711,vegetables
13795,3/31/2001,711,soap
13796,3/31/2001,711,yogurt
13797,3/31/2001,711,laundry detergent
13798,3/31/2001,711,dinner rolls
13799,3/31/2001,711,waffles
13800,3/31/2001,711,mixes
13801,3/31/2001,711,spaghetti sauce
13802,3/31/2001,711,cheeses
13803,3/31/2001,711,butter
13804,3/31/2001,711,sandwich loaves
13805,3/31/2001,711,butter
13806,3/31/2001,711,milk
13807,3/31/2001,711,yogurt
13808,3/31/2001,711,vegetables
13809,3/31/2001,711,poultry
13810,3/31/2001,711,sugar
13811,3/31/2001,711,sugar
13812,3/31/2001,711,hand soap
13813,3/31/2001,711,sandwich loaves
13814,3/31/2001,711,poultry
13815,3/31/2001,711,vegetables
13816,3/31/2001,711,poultry
13817,3/31/2001,711,pork
13818,3/31/2001,711,hand soap
13819,3/31/2001,712,shampoo
13820,3/31/2001,712,soap
13821,3/31/2001,712,milk
13822,3/31/2001,712,soda
13823,3/31/2001,712,soap
13824,3/31/2001,712,poultry
13825,3/31/2001,712,yogurt
13826,3/31/2001,712,waffles
13827,3/31/2001,712,soap
13828,3/31/2001,712,toilet paper
13829,3/31/2001,712,juice
13830,3/31/2001,712,juice
13831,3/31/2001,712,individual meals
13832,3/31/2001,712,soap
13833,3/31/2001,712,bagels
13834,3/31/2001,712,toilet paper
13835,3/31/2001,712,paper towels
13836,3/31/2001,712,sandwich bags
13837,3/31/2001,712,cheeses
13838,3/31/2001,712,waffles
13839,3/31/2001,712,vegetables
13840,3/31/2001,712,spaghetti sauce
13841,3/31/2001,712,eggs
13842,3/31/2001,712,toilet paper
13843,3/31/2001,712,dinner rolls
13844,3/31/2001,712,juice
13845,3/31/2001,712,lunch meat
13846,3/31/2001,712,paper towels
13847,3/31/2001,712,spaghetti sauce
13848,3/31/2001,713,hand soap
13849,3/31/2001,713,vegetables
13850,3/31/2001,713,ketchup
13851,3/31/2001,713,all- purpose
13852,3/31/2001,713,paper towels
13853,3/31/2001,713,lunch meat
13854,3/31/2001,713,aluminum foil
13855,3/31/2001,713,beef
13856,3/31/2001,713,dishwashing liquid/detergent
13857,3/31/2001,713,sandwich loaves
13858,3/31/2001,713,laundry detergent
13859,3/31/2001,713,cereals
13860,3/31/2001,713,ice cream
13861,3/31/2001,713,waffles
13862,3/31/2001,713,vegetables
13863,3/31/2001,713,soap
13864,3/31/2001,713,fruits
13865,3/31/2001,713,waffles
13866,3/31/2001,713,cereals
13867,3/31/2001,713,toilet paper
13868,3/31/2001,713,coffee/tea
13869,3/31/2001,713,soap
13870,3/31/2001,713,cheeses
13871,3/31/2001,713,sandwich bags
13872,3/31/2001,713,vegetables
13873,3/31/2001,713,hand soap
13874,3/31/2001,713,spaghetti sauce
13875,3/31/2001,713,butter
13876,3/31/2001,713,pork
13877,3/31/2001,713,vegetables
13878,3/31/2001,713,bagels
13879,3/31/2001,713,hand soap
13880,4/1/2001,714,cheeses
13881,4/1/2001,714,vegetables
13882,4/1/2001,714,spaghetti sauce
13883,4/1/2001,714,vegetables
13884,4/1/2001,714,paper towels
13885,4/1/2001,714,paper towels
13886,4/1/2001,714,laundry detergent
13887,4/1/2001,714,fruits
13888,4/1/2001,714,butter
13889,4/1/2001,714,sandwich bags
13890,4/1/2001,714,aluminum foil
13891,4/1/2001,714,yogurt
13892,4/1/2001,714,juice
13893,4/1/2001,714,flour
13894,4/1/2001,714,shampoo
13895,4/1/2001,714,mixes
13896,4/1/2001,714,aluminum foil
13897,4/1/2001,714,paper towels
13898,4/1/2001,714,laundry detergent
13899,4/1/2001,714,toilet paper
13900,4/1/2001,714,juice
13901,4/1/2001,714,soda
13902,4/1/2001,714,sandwich bags
13903,4/1/2001,714,cereals
13904,4/1/2001,714,sandwich bags
13905,4/1/2001,714,dinner rolls
13906,4/1/2001,715,waffles
13907,4/1/2001,715,spaghetti sauce
13908,4/1/2001,715,cereals
13909,4/1/2001,715,soap
13910,4/1/2001,715,sandwich bags
13911,4/1/2001,715,individual meals
13912,4/1/2001,715,sandwich loaves
13913,4/1/2001,715,poultry
13914,4/1/2001,715,soap
13915,4/1/2001,715,bagels
13916,4/1/2001,715,dinner rolls
13917,4/1/2001,715,fruits
13918,4/1/2001,715,sandwich bags
13919,4/1/2001,715,dinner rolls
13920,4/1/2001,715,individual meals
13921,4/1/2001,715,yogurt
13922,4/1/2001,715,coffee/tea
13923,4/1/2001,715,juice
13924,4/1/2001,715,cheeses
13925,4/1/2001,715,soda
13926,4/1/2001,715,sugar
13927,4/1/2001,715,fruits
13928,4/1/2001,715,sandwich loaves
13929,4/1/2001,715,individual meals
13930,4/1/2001,715,aluminum foil
13931,4/2/2001,716,vegetables
13932,4/2/2001,716,ketchup
13933,4/2/2001,716,tortillas
13934,4/2/2001,716,lunch meat
13935,4/2/2001,716,poultry
13936,4/2/2001,716,paper towels
13937,4/3/2001,717,eggs
13938,4/3/2001,717,dinner rolls
13939,4/3/2001,717,sandwich loaves
13940,4/3/2001,717,yogurt
13941,4/3/2001,717,all- purpose
13942,4/3/2001,717,flour
13943,4/3/2001,717,yogurt
13944,4/3/2001,717,pork
13945,4/3/2001,717,butter
13946,4/3/2001,717,dinner rolls
13947,4/3/2001,717,poultry
13948,4/3/2001,717,laundry detergent
13949,4/3/2001,717,juice
13950,4/3/2001,717,spaghetti sauce
13951,4/3/2001,717,yogurt
13952,4/3/2001,717,butter
13953,4/3/2001,717,yogurt
13954,4/3/2001,717,vegetables
13955,4/3/2001,717,tortillas
13956,4/3/2001,718,toilet paper
13957,4/3/2001,718,flour
13958,4/3/2001,718,laundry detergent
13959,4/3/2001,718,vegetables
13960,4/3/2001,718,toilet paper
13961,4/3/2001,718,lunch meat
13962,4/3/2001,718,cheeses
13963,4/3/2001,718,sandwich bags
13964,4/3/2001,718,sugar
13965,4/3/2001,718,juice
13966,4/3/2001,718,eggs
13967,4/3/2001,718,yogurt
13968,4/3/2001,718,tortillas
13969,4/3/2001,718,cheeses
13970,4/3/2001,718,eggs
13971,4/3/2001,718,sandwich loaves
13972,4/3/2001,718,soda
13973,4/3/2001,718,poultry
13974,4/3/2001,718,flour
13975,4/3/2001,718,spaghetti sauce
13976,4/3/2001,718,pork
13977,4/3/2001,718,ketchup
13978,4/3/2001,718,spaghetti sauce
13979,4/3/2001,718,shampoo
13980,4/3/2001,718,yogurt
13981,4/3/2001,718,hand soap
13982,4/3/2001,718,dinner rolls
13983,4/3/2001,718,spaghetti sauce
13984,4/3/2001,718,flour
13985,4/3/2001,718,eggs
13986,4/3/2001,718,waffles
13987,4/3/2001,718,dishwashing liquid/detergent
13988,4/3/2001,719,eggs
13989,4/3/2001,719,dinner rolls
13990,4/3/2001,719,mixes
13991,4/3/2001,719,soap
13992,4/3/2001,719,ice cream
13993,4/3/2001,719,poultry
13994,4/3/2001,719,laundry detergent
13995,4/3/2001,719,coffee/tea
13996,4/3/2001,719,vegetables
13997,4/3/2001,719,soda
13998,4/3/2001,719,aluminum foil
13999,4/3/2001,719,cereals
14000,4/3/2001,719,paper towels
14001,4/3/2001,719,beef
14002,4/3/2001,719,vegetables
14003,4/3/2001,719,dishwashing liquid/detergent
14004,4/3/2001,719,hand soap
14005,4/3/2001,719,vegetables
14006,4/3/2001,719,milk
14007,4/3/2001,719,ice cream
14008,4/3/2001,719,tortillas
14009,4/3/2001,719,milk
14010,4/3/2001,719,pasta
14011,4/3/2001,719,fruits
14012,4/3/2001,719,beef
14013,4/3/2001,719,vegetables
14014,4/3/2001,719,poultry
14015,4/3/2001,719,cereals
14016,4/3/2001,719,sugar
14017,4/3/2001,719,tortillas
14018,4/3/2001,719,soda
14019,4/3/2001,719,soap
14020,4/3/2001,719,aluminum foil
14021,4/3/2001,719,flour
14022,4/4/2001,720,pasta
14023,4/4/2001,720,mixes
14024,4/4/2001,720,poultry
14025,4/4/2001,720,sandwich bags
14026,4/4/2001,720,milk
14027,4/4/2001,720,tortillas
14028,4/4/2001,720,aluminum foil
14029,4/4/2001,720,fruits
14030,4/4/2001,720,cheeses
14031,4/4/2001,720,ice cream
14032,4/4/2001,720,yogurt
14033,4/4/2001,720,mixes
14034,4/4/2001,720,dinner rolls
14035,4/4/2001,720,poultry
14036,4/4/2001,720,pork
14037,4/4/2001,720,coffee/tea
14038,4/4/2001,720,fruits
14039,4/4/2001,720,aluminum foil
14040,4/4/2001,720,yogurt
14041,4/4/2001,720,coffee/tea
14042,4/4/2001,720,mixes
14043,4/4/2001,720,cereals
14044,4/4/2001,720,yogurt
14045,4/5/2001,721,milk
14046,4/5/2001,721,aluminum foil
14047,4/5/2001,721,cheeses
14048,4/5/2001,721,sandwich loaves
14049,4/5/2001,721,waffles
14050,4/5/2001,721,all- purpose
14051,4/5/2001,721,dishwashing liquid/detergent
14052,4/5/2001,721,dishwashing liquid/detergent
14053,4/5/2001,721,vegetables
14054,4/5/2001,721,ketchup
14055,4/5/2001,721,poultry
14056,4/5/2001,721,soap
14057,4/5/2001,721,juice
14058,4/5/2001,721,spaghetti sauce
14059,4/5/2001,721,cereals
14060,4/5/2001,721,eggs
14061,4/5/2001,721,cereals
14062,4/5/2001,721,soap
14063,4/5/2001,721,juice
14064,4/5/2001,721,waffles
14065,4/5/2001,721,ice cream
14066,4/5/2001,721,vegetables
14067,4/6/2001,722,vegetables
14068,4/6/2001,722,flour
14069,4/6/2001,722,ice cream
14070,4/6/2001,722,milk
14071,4/6/2001,722,soda
14072,4/6/2001,722,flour
14073,4/6/2001,722,soap
14074,4/6/2001,722,lunch meat
14075,4/6/2001,722,individual meals
14076,4/6/2001,722,beef
14077,4/6/2001,722,beef
14078,4/6/2001,722,ice cream
14079,4/6/2001,722,bagels
14080,4/6/2001,722,poultry
14081,4/6/2001,722,milk
14082,4/6/2001,722,vegetables
14083,4/6/2001,722,paper towels
14084,4/6/2001,722,vegetables
14085,4/6/2001,722,aluminum foil
14086,4/6/2001,722,toilet paper
14087,4/6/2001,722,fruits
14088,4/6/2001,722,hand soap
14089,4/6/2001,723,bagels
14090,4/6/2001,723,hand soap
14091,4/6/2001,723,tortillas
14092,4/6/2001,723,pasta
14093,4/6/2001,723,yogurt
14094,4/6/2001,723,vegetables
14095,4/6/2001,723,flour
14096,4/6/2001,723,pasta
14097,4/6/2001,723,cereals
14098,4/6/2001,723,sugar
14099,4/6/2001,723,vegetables
14100,4/6/2001,723,vegetables
14101,4/6/2001,723,vegetables
14102,4/6/2001,723,hand soap
14103,4/6/2001,723,coffee/tea
14104,4/6/2001,723,toilet paper
14105,4/6/2001,724,toilet paper
14106,4/6/2001,724,aluminum foil
14107,4/6/2001,724,poultry
14108,4/6/2001,724,sandwich bags
14109,4/6/2001,724,aluminum foil
14110,4/6/2001,724,vegetables
14111,4/6/2001,724,dinner rolls
14112,4/6/2001,724,ice cream
14113,4/6/2001,724,vegetables
14114,4/6/2001,724,cheeses
14115,4/6/2001,724,paper towels
14116,4/6/2001,724,eggs
14117,4/6/2001,724,waffles
14118,4/6/2001,724,dinner rolls
14119,4/6/2001,724,ice cream
14120,4/6/2001,724,yogurt
14121,4/6/2001,724,soda
14122,4/6/2001,724,pasta
14123,4/6/2001,724,all- purpose
14124,4/6/2001,724,spaghetti sauce
14125,4/6/2001,724,cereals
14126,4/6/2001,725,pasta
14127,4/6/2001,725,tortillas
14128,4/6/2001,725,soda
14129,4/6/2001,725,dinner rolls
14130,4/6/2001,725,vegetables
14131,4/6/2001,725,poultry
14132,4/6/2001,725,yogurt
14133,4/6/2001,725,juice
14134,4/6/2001,725,juice
14135,4/6/2001,725,butter
14136,4/6/2001,725,dinner rolls
14137,4/6/2001,725,juice
14138,4/6/2001,725,aluminum foil
14139,4/6/2001,725,eggs
14140,4/6/2001,725,sandwich loaves
14141,4/6/2001,725,dinner rolls
14142,4/6/2001,725,sandwich bags
14143,4/6/2001,725,tortillas
14144,4/6/2001,725,dinner rolls
14145,4/6/2001,725,dinner rolls
14146,4/7/2001,726,fruits
14147,4/7/2001,726,bagels
14148,4/7/2001,726,pasta
14149,4/7/2001,726,tortillas
14150,4/7/2001,726,coffee/tea
14151,4/7/2001,726,bagels
14152,4/7/2001,726,sugar
14153,4/7/2001,726,ketchup
14154,4/7/2001,726,fruits
14155,4/7/2001,726,juice
14156,4/7/2001,726,lunch meat
14157,4/7/2001,726,sandwich bags
14158,4/7/2001,727,hand soap
14159,4/7/2001,727,individual meals
14160,4/7/2001,727,laundry detergent
14161,4/7/2001,727,beef
14162,4/7/2001,727,ketchup
14163,4/7/2001,727,ketchup
14164,4/7/2001,727,milk
14165,4/7/2001,727,pasta
14166,4/7/2001,727,aluminum foil
14167,4/7/2001,727,spaghetti sauce
14168,4/7/2001,727,dinner rolls
14169,4/7/2001,727,cereals
14170,4/7/2001,727,flour
14171,4/7/2001,727,vegetables
14172,4/7/2001,727,pork
14173,4/7/2001,727,dishwashing liquid/detergent
14174,4/7/2001,727,waffles
14175,4/7/2001,727,cereals
14176,4/7/2001,727,waffles
14177,4/7/2001,727,flour
14178,4/7/2001,727,mixes
14179,4/7/2001,727,toilet paper
14180,4/7/2001,727,coffee/tea
14181,4/7/2001,727,ketchup
14182,4/7/2001,727,sandwich bags
14183,4/7/2001,727,poultry
14184,4/7/2001,728,ice cream
14185,4/7/2001,728,all- purpose
14186,4/7/2001,728,waffles
14187,4/7/2001,728,cereals
14188,4/7/2001,728,lunch meat
14189,4/7/2001,728,cheeses
14190,4/7/2001,728,juice
14191,4/7/2001,728,individual meals
14192,4/7/2001,728,spaghetti sauce
14193,4/7/2001,728,lunch meat
14194,4/7/2001,728,paper towels
14195,4/7/2001,728,dishwashing liquid/detergent
14196,4/7/2001,728,cereals
14197,4/7/2001,728,milk
14198,4/7/2001,729,ice cream
14199,4/7/2001,729,toilet paper
14200,4/7/2001,729,pasta
14201,4/7/2001,729,pork
14202,4/7/2001,729,flour
14203,4/7/2001,729,dishwashing liquid/detergent
14204,4/7/2001,729,cereals
14205,4/7/2001,729,juice
14206,4/7/2001,729,milk
14207,4/7/2001,729,shampoo
14208,4/7/2001,729,individual meals
14209,4/7/2001,729,pork
14210,4/7/2001,729,soap
14211,4/7/2001,729,sandwich loaves
14212,4/8/2001,730,aluminum foil
14213,4/8/2001,730,vegetables
14214,4/8/2001,730,fruits
14215,4/8/2001,730,cheeses
14216,4/8/2001,730,vegetables
14217,4/8/2001,730,cheeses
14218,4/8/2001,730,toilet paper
14219,4/8/2001,730,fruits
14220,4/8/2001,730,lunch meat
14221,4/8/2001,730,vegetables
14222,4/8/2001,730,bagels
14223,4/8/2001,730,laundry detergent
14224,4/8/2001,730,aluminum foil
14225,4/8/2001,730,vegetables
14226,4/8/2001,730,vegetables
14227,4/9/2001,731,laundry detergent
14228,4/9/2001,731,coffee/tea
14229,4/9/2001,731,dishwashing liquid/detergent
14230,4/9/2001,731,toilet paper
14231,4/9/2001,731,vegetables
14232,4/9/2001,731,cheeses
14233,4/9/2001,732,paper towels
14234,4/9/2001,732,vegetables
14235,4/9/2001,732,flour
14236,4/9/2001,732,soda
14237,4/9/2001,732,sandwich loaves
14238,4/9/2001,732,beef
14239,4/9/2001,732,vegetables
14240,4/9/2001,732,flour
14241,4/9/2001,732,sandwich loaves
14242,4/10/2001,733,poultry
14243,4/10/2001,733,flour
14244,4/10/2001,733,milk
14245,4/10/2001,733,soap
14246,4/10/2001,733,soap
14247,4/10/2001,733,pasta
14248,4/10/2001,733,ice cream
14249,4/10/2001,733,aluminum foil
14250,4/10/2001,733,sandwich bags
14251,4/10/2001,733,individual meals
14252,4/10/2001,733,soap
14253,4/10/2001,733,bagels
14254,4/10/2001,733,soap
14255,4/10/2001,733,toilet paper
14256,4/10/2001,733,soap
14257,4/10/2001,733,mixes
14258,4/10/2001,733,vegetables
14259,4/10/2001,733,vegetables
14260,4/10/2001,733,dishwashing liquid/detergent
